start_epoch_time,end_epoch_time,epoch,train_loss,val_loss
2025-06-23 12:31:54,2025-06-23 12:31:54,1,0.18047010898590088,0.1848842352628708
2025-06-23 12:31:54,2025-06-23 12:31:54,2,0.20323649048805237,0.1606837809085846
2025-06-23 12:31:54,2025-06-23 12:31:54,3,0.14009709656238556,0.17943143844604492
2025-06-23 12:31:55,2025-06-23 12:31:55,4,0.15001681447029114,0.16436445713043213
2025-06-23 12:31:55,2025-06-23 12:31:55,5,0.1402287483215332,0.15287598967552185
2025-06-23 12:31:55,2025-06-23 12:31:55,6,0.13580386340618134,0.1473497748374939
2025-06-23 12:31:55,2025-06-23 12:31:55,7,0.13631249964237213,0.1447795182466507
2025-06-23 12:31:55,2025-06-23 12:31:56,8,0.13649456202983856,0.1454656720161438
2025-06-23 12:31:56,2025-06-23 12:31:56,9,0.1322406679391861,0.14929521083831787
2025-06-23 12:31:56,2025-06-23 12:31:56,10,0.12896892428398132,0.14693447947502136
2025-06-23 12:31:56,2025-06-23 12:31:56,11,0.12386394292116165,0.12680800259113312
2025-06-23 12:31:56,2025-06-23 12:31:56,12,0.11218918859958649,0.10936033725738525
2025-06-23 12:31:57,2025-06-23 12:31:57,13,0.09118063747882843,0.17783010005950928
2025-06-23 12:31:57,2025-06-23 12:31:57,14,0.15820205211639404,0.19608938694000244
2025-06-23 12:31:57,2025-06-23 12:31:57,15,0.1798889935016632,0.10677985101938248
2025-06-23 12:31:57,2025-06-23 12:31:57,16,0.09219866245985031,0.1385694444179535
2025-06-23 12:31:57,2025-06-23 12:31:58,17,0.1098945289850235,0.15969546139240265
2025-06-23 12:31:58,2025-06-23 12:31:58,18,0.12746407091617584,0.16207332909107208
2025-06-23 12:31:58,2025-06-23 12:31:58,19,0.1299726366996765,0.15687470138072968
2025-06-23 12:31:58,2025-06-23 12:31:58,20,0.1274641752243042,0.1490858644247055
